,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1504,0.17,,,,,,,,1.0,,0.0,,,,,,,,,,,,1.0,,,,,,0.75,1.0,,,0.0,,,0.0,1.0,1.0,,,,0.75,1.0,1.0,1.0,,,,0.0,1.0,,,,1.0,0.25,1.0,1.0,1.0,0.25,,,0.83,1.0,,0.25,1.0,,,0.0,0.25,0.5,0.75,,,
1505,,0.17,0.17,,,0.0,0.83,0.0,1.0,,,,1.0,0.25,0.75,,,,0.75,,1.0,,1.0,,0.75,,,,,,1.0,0.0,,1.0,1.0,0.25,,1.0,0.0,,,,,,,1.0,0.0,,,,0.75,,1.0,,,,1.0,1.0,,,,0.33,,0.25,0.75,,,0.75,,,,,,,
1506,0.0,,,1.0,,,0.83,,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,,0.0,,,1.0,,,,,,0.75,,,,,1.0,,,,,,,0.75,,0.75,,1.0,,0.0,0.75,,1.0,,,1.0,,,1.0,,,0.25,0.25,,0.5,0.83,,,,1.0,0.75,,0.5,1.0,,,,
1507,,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,,,,,0.75,0.25,,,1.0,0.0,,,,,,,0.0,,,,,0.0,,1.0,1.0,,1.0,1.0,0.0,,,0.25,,,,1.0,,,,1.0,,,,,,,1.0,,,,0.17,0.33,,,0.75,1.0,,1.0,,0.5,1.0,,0.0,,
1508,0.0,,0.0,,,,1.0,0.0,,,0.0,,,0.0,1.0,0.75,,0.0,1.0,0.0,,1.0,,,,,,,,1.0,,0.0,,,,,,,,1.0,,0.75,,,,1.0,,0.75,,1.0,,,1.0,,,1.0,1.0,,,,0.17,,,,,,,,0.0,0.5,1.0,1.0,0.25,1.0,0.5
1509,0.17,0.33,,1.0,,,,0.0,1.0,,0.25,,,,0.75,0.0,1.0,0.25,1.0,,,1.0,,0.25,,0.0,,,0.25,,0.75,,,0.75,1.0,0.75,,0.75,,,1.0,,,,,,0.0,0.75,,,,,1.0,,,0.75,,,,,0.0,0.67,,,0.25,,,0.75,,,,,,,0.5
1511,,0.67,,0.75,,0.0,,,0.75,,,0.75,0.25,,,,0.25,,,0.0,,,0.75,,0.75,0.25,,,0.25,,,,,1.0,0.25,,0.25,,0.75,,0.75,,,1.0,0.75,,,,0.0,,,,,,,,,1.0,,0.75,0.83,,0.83,0.0,0.75,0.75,0.75,,,0.75,,,,,0.25
1512,0.0,,,,0.75,,,0.0,,1.0,,,,0.0,,,,,,,,0.75,1.0,,,,0.0,,0.75,1.0,,,0.25,,,1.0,1.0,,,,0.75,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,0.0,1.0,,,0.0,0.0,0.0,0.83,,1.0,,,1.0,,0.0,,,,0.25,,
1514,,,,,0.25,0.0,,,,0.25,1.0,,,,,1.0,,,,,,0.0,,,,,0.25,,,,0.75,0.25,0.75,,,1.0,,,0.25,,,,1.0,1.0,,1.0,,,0.0,,,,1.0,,0.25,0.25,1.0,0.25,,,0.5,0.83,0.83,0.25,0.75,0.25,,,,0.75,0.5,,,,0.25
1515,,,,0.75,,,0.5,0.0,,,0.75,0.0,,0.0,0.0,,,1.0,,0.0,0.75,,,0.0,,,,,0.0,,,0.25,,0.0,0.25,,,,,,1.0,,,,,,,0.75,,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,1.0,1.0,,0.5,0.5,,0.5,0.25,0.75,0.5
1516,,0.33,,0.75,,0.0,,,1.0,0.0,,0.0,0.25,,0.0,,0.0,1.0,,0.0,0.0,0.25,,,,0.0,,,,,,,,,0.25,,0.0,,0.0,,,,1.0,,0.75,,0.25,0.75,,,,,0.75,0.75,,0.0,,,1.0,,0.83,,,,,,,0.5,,,,0.5,,0.75,0.25
1517,,0.17,,,1.0,,1.0,,1.0,,,,1.0,,,,,0.0,1.0,,1.0,,,0.0,,,,,0.25,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,0.75,,,0.75,,,1.0,1.0,,,1.0,0.0,0.75,,0.5,,,,1.0,1.0,0.75,,,1.0,,,0.75,0.5
1518,1.0,,0.5,,0.0,,,,,0.0,0.0,0.0,0.25,0.0,1.0,,0.0,,,,,,,,0.25,,,,,0.75,1.0,0.25,,,0.25,1.0,,,,,1.0,1.0,1.0,,,,,0.25,0.75,,,0.25,,,0.25,0.0,,,,,0.33,,0.5,0.0,0.75,0.75,,,,,0.5,,,,
1520,,,0.0,1.0,1.0,0.0,,1.0,,,,0.0,,,,0.0,0.25,,,0.0,,,0.75,0.0,0.75,,0.0,,1.0,,,,0.25,1.0,,,0.0,,,0.0,,,,,,,,,0.0,,1.0,,1.0,,,,,,0.75,0.75,0.83,0.67,1.0,0.0,,,1.0,0.75,0.25,,,,,,
1521,,0.67,,,0.75,0.0,,,,,0.75,,,,0.75,0.25,0.0,,0.25,,,,0.0,0.0,0.25,,,1.0,,,,0.0,0.75,1.0,0.0,,0.0,,,0.0,,1.0,,,,,,,0.0,,,,,0.75,0.75,0.0,,,,0.75,,,0.33,0.0,1.0,0.0,1.0,,,,0.5,,,,
1522,0.67,,,,,0.25,,,0.25,,,,0.75,0.25,0.25,0.25,,0.75,,0.75,0.75,0.75,,,,0.75,,0.75,0.75,0.75,0.0,,,0.25,0.75,,,1.0,,,,,0.25,,0.0,,,0.0,0.25,,,,0.25,,,,0.0,,,,,,,,,,0.0,0.25,,,0.75,,0.5,0.5,
1523,1.0,,,1.0,0.0,,,,0.0,1.0,0.75,,,,,,0.0,0.25,0.0,0.0,0.0,0.75,,,0.0,,1.0,0.0,,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,0.0,,1.0,,,0.0,,,,0.0,,,1.0,,,,,1.0,0.0,,1.0,,1.0,1.0,,,1.0,
1526,,1.0,,0.0,0.0,,,,,,0.75,0.25,,,,,,,0.0,0.0,,0.25,,0.25,0.0,0.75,0.25,,0.0,0.0,,,,0.0,,,,0.25,,,,,,,0.25,1.0,0.75,0.25,1.0,,,0.0,,,0.25,0.0,,,1.0,,,0.33,,0.0,,,0.75,,,0.75,,,,0.75,
1527,0.5,,,0.0,,0.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,0.0,,,0.75,,,,0.0,,,1.0,,1.0,0.0,,0.0,,1.0,,,1.0,0.0,,,,,1.0,1.0,,1.0,,1.0,,0.0,,,,,,1.0,,0.0,0.5,0.25,0.5,0.75,0.5,,0.75,0.5
1528,,,,,,0.0,,1.0,,,,,,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,,1.0,0.75,,1.0,0.25,,0.75,,,1.0,0.0,,,0.0,,,,0.75,,,,,,,0.75,,1.0,,1.0,0.0,0.0,0.75,1.0,0.75,,,,0.0,,0.75,,,0.5,,,0.5,,0.5,
1529,0.17,0.33,0.0,,0.75,0.0,,,,,0.0,,,,,0.25,,1.0,,,,,,,,0.0,0.0,,,1.0,1.0,,,0.0,,,,1.0,1.0,1.0,0.75,,1.0,,1.0,1.0,,,0.0,,,,,,1.0,,0.0,0.0,,,,,0.33,0.0,1.0,,,0.5,,0.75,,,,,0.25
1530,,0.0,0.0,,,0.0,,0.0,,,,,1.0,,,,1.0,,,0.0,1.0,,1.0,,,0.0,0.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,0.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,0.67,,1.0,,1.0,1.0,1.0,,0.0,,,1.0,,,
1531,,1.0,,,0.0,,,,,,,,,,,,0.75,1.0,0.25,,0.25,1.0,0.0,,0.0,,,0.75,0.0,0.75,,,,,0.0,,0.75,,,,1.0,0.0,0.25,0.0,0.0,,,,1.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,0.0,,0.0,1.0,,,,1.0,0.0,
1532,0.17,0.33,0.17,1.0,1.0,,,,,1.0,0.0,,0.25,,,0.75,,1.0,,,,,,,,,,,,,,0.0,0.25,0.75,0.75,,,0.75,,,1.0,0.25,1.0,1.0,,,,,,,,,,,,0.25,,1.0,0.25,0.75,0.33,,0.83,,0.0,1.0,,,,,0.75,,0.25,0.75,
1533,,0.5,,,,,,0.25,,,0.25,,,,0.0,,0.0,0.75,,,,0.75,,0.25,,,,,0.75,0.75,0.25,,1.0,0.75,,,,,0.75,,,,,0.25,,,0.75,0.0,0.75,,0.75,0.25,1.0,1.0,,0.0,,1.0,,,0.67,,,,0.75,0.75,,0.5,0.5,,,,,0.5,
1534,1.0,0.5,,,,0.0,,,,,1.0,,0.75,0.75,,1.0,,,,,0.75,,0.0,,,,0.0,0.25,,0.75,0.75,,,1.0,0.25,,0.0,,,0.25,0.25,0.25,,,,,0.75,0.0,,,,,0.25,0.75,,0.0,,1.0,,0.75,0.83,,0.33,,,,1.0,,,,0.75,,,,
1535,,,0.0,,1.0,,0.67,1.0,,,0.25,0.25,0.75,,0.25,0.75,,,,,1.0,,,,,,,,,0.75,,,0.0,,1.0,,,,1.0,,0.75,,,,,1.0,0.25,0.75,,,1.0,,,,1.0,,0.25,,,,,0.83,0.83,0.75,0.75,1.0,,,,0.5,1.0,,0.5,,0.5
1536,,,0.0,1.0,1.0,,,0.0,,,,0.0,,,,,1.0,,1.0,0.0,,,,,,,,,,1.0,0.75,0.0,,1.0,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,0.0,0.0,,,,,,1.0,1.0,1.0,0.0,,1.0,,0.0,1.0,0.25
1538,0.17,0.17,0.17,,,0.0,,,0.75,1.0,0.75,,,,,,,,0.75,0.0,1.0,,,,,0.25,0.25,1.0,,,,,,,,0.75,,0.75,1.0,,0.25,,0.75,,,,0.25,,0.0,1.0,,0.75,,1.0,0.25,,,,0.75,,0.33,0.67,,0.25,,,,,,,0.75,,,,0.5
1540,0.83,,0.17,,0.25,,0.83,,,0.75,0.75,,,,,1.0,,,,,0.75,,0.75,0.25,,0.25,,1.0,0.75,,0.25,,,1.0,,,1.0,,,,,,,,0.75,1.0,,,0.25,,,1.0,,,,0.25,,1.0,,,0.83,,,0.25,0.75,1.0,,,,,0.75,0.75,,1.0,0.75
1541,,0.33,0.0,1.0,,,0.5,,1.0,0.25,1.0,0.0,,,,,,,0.25,0.75,,1.0,,,,,,,,1.0,,,,,,1.0,,0.25,,0.75,,,,0.25,,,,1.0,,,,0.75,,,,,,0.25,1.0,,,0.67,0.67,,0.25,,1.0,0.75,,0.5,0.75,,0.5,0.5,0.25
1543,,,,0.25,0.25,0.75,,0.25,,,1.0,,,,,,,0.0,,0.0,,,,0.75,,1.0,1.0,0.25,,0.0,0.75,,0.0,0.0,,1.0,0.0,,,,,,,0.0,,0.0,,,,0.75,,,0.0,0.0,0.25,,0.0,,,,,0.83,,,,0.0,0.0,,0.75,,0.5,0.25,,,
1544,0.67,,,1.0,0.0,,,,0.75,,,,0.0,1.0,1.0,0.0,,,,,1.0,0.75,,,0.25,0.0,,1.0,,,0.0,,,,0.0,1.0,,0.0,,,,0.75,,,0.25,0.0,0.75,,0.0,,,,0.0,,,,0.25,,,0.75,,,,,,0.0,1.0,0.5,,,1.0,,,,0.25
1545,,,,,0.0,,,,,0.25,,,,,1.0,,,,0.0,0.0,0.75,,,0.0,,0.25,,0.75,,,,,0.25,,,,,0.25,0.75,0.0,,0.75,0.75,0.75,,,0.25,0.0,,,,1.0,0.0,0.0,,,,1.0,,1.0,,,0.5,,1.0,0.75,1.0,,,0.75,,,,0.75,0.5
1546,0.67,,,,,0.0,,0.75,0.0,,,0.75,,0.75,,,0.0,,,0.25,,,0.25,,,0.25,,,,0.0,0.75,,,,,1.0,,,1.0,,,,0.0,0.0,,0.25,1.0,0.0,,0.0,,,0.0,,,0.0,0.25,0.0,1.0,1.0,1.0,1.0,,,,,0.25,,,,,0.5,,,
1548,,,0.67,1.0,,,,0.0,,0.0,,,,,0.0,,0.0,,0.25,0.0,,,,,,0.0,0.0,,,0.75,,,1.0,,,0.75,,,,0.0,1.0,1.0,,,1.0,,,,1.0,,0.0,0.0,0.0,,0.25,0.0,,0.75,,,0.67,1.0,,,,1.0,,,,,,0.25,,0.75,0.5
1549,,0.67,,,,,,0.0,1.0,,,0.0,,0.0,1.0,,0.0,,,,,,,0.0,0.25,,,1.0,0.25,1.0,,,,,0.25,,0.25,,0.0,,1.0,0.75,1.0,,1.0,,,,,1.0,0.25,0.75,,1.0,,0.0,,,,,,,,,1.0,0.25,0.75,,,0.5,0.75,,,0.75,
1550,,,,,0.0,,,,1.0,,,,,,,,0.0,,,0.0,0.25,,,0.0,,,0.0,0.25,0.0,0.75,0.0,,,0.0,0.75,1.0,,1.0,,,,0.75,,1.0,,1.0,0.25,,,1.0,,,0.0,0.25,0.75,,,,,0.75,,,0.67,,0.0,,0.0,0.5,0.5,,,,,0.5,
1551,,0.5,0.67,,,,,,,1.0,1.0,0.25,,,0.25,0.75,,,,0.0,0.25,,0.0,0.0,,0.0,0.0,,,0.75,,0.0,,,0.75,,0.25,,,0.75,1.0,,,,1.0,1.0,0.25,,,1.0,,0.25,,,,,0.0,0.25,,,,,0.67,,,,1.0,0.5,,,,0.5,,,
1552,0.67,,,0.75,,,,,,,,0.75,,,1.0,,,,0.75,,0.75,,0.75,0.25,0.25,,0.25,0.0,,1.0,0.75,0.25,,,,,,0.75,,0.75,0.75,,0.25,0.75,,,,,0.75,,,0.75,,0.75,,0.75,0.75,,,,0.67,,,0.0,0.25,,,0.75,,,,0.5,,0.75,
1553,,,,,,,1.0,0.0,1.0,,,,,,,0.75,,,1.0,,,,1.0,0.0,1.0,,0.0,1.0,,,,0.0,0.0,,,0.75,,1.0,,1.0,,0.75,1.0,,1.0,1.0,0.0,,,0.75,,,,1.0,,,,1.0,,0.25,,,,0.75,1.0,,1.0,0.75,0.25,,,1.0,,,
1555,,0.0,,,,,1.0,,,,,,1.0,,,,,0.0,1.0,0.0,1.0,,1.0,,1.0,,,,,1.0,,0.0,0.0,,,1.0,,,,,,,1.0,,,,0.0,,0.0,1.0,,0.75,1.0,,,,1.0,,,0.0,,0.67,,,0.25,1.0,,1.0,0.0,0.5,,0.75,0.25,,0.5
1557,0.33,,,,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,,,,0.25,,,,0.75,,0.0,,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,1.0,,,,,1.0,1.0,0.0,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,0.67,,,,,,,0.25,0.75,1.0,,,,
1558,,,0.17,,,0.0,,,1.0,,,,,,0.75,,1.0,0.75,,0.75,1.0,,,,,,0.0,,,,0.75,,0.0,,,0.0,1.0,1.0,,1.0,1.0,0.0,0.75,,,,,,0.25,,,0.75,,1.0,0.25,0.75,,,0.0,,0.0,,1.0,0.25,,,0.75,1.0,,,0.75,,,,
1559,,,0.67,,,1.0,,,,0.0,0.75,,,0.75,,,,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,1.0,,,1.0,,,0.0,,1.0,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,,,1.0,,0.5,0.0,1.0,,0.75
1560,,,1.0,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,0.75,,1.0,,,,,,1.0,0.75,,0.0,1.0,,,1.0,,1.0,,,0.0,,0.25,1.0,,,0.75,,,0.25,0.0,,,0.0,0.0,1.0,1.0,,0.67,,0.0,,,,,1.0,,0.5,0.25,,0.75,
1561,,0.5,,,,0.0,,0.75,0.75,,0.75,0.0,,,,,,0.75,1.0,,1.0,,1.0,0.0,,0.0,0.0,1.0,,,,,,0.75,0.25,,,,,,0.75,,,,,,,,,,,,0.25,,1.0,1.0,,,0.0,0.25,0.83,,1.0,,0.25,0.25,1.0,,,,,0.5,0.0,0.75,
1562,0.83,1.0,1.0,,,,0.67,0.75,,,0.75,1.0,0.25,,,,,,0.75,,0.25,,,,0.0,,,,0.25,0.75,0.75,,0.25,,,0.75,,0.25,,,,,,,0.0,,,,,1.0,0.0,0.0,,,0.0,,0.0,,1.0,1.0,,0.83,0.5,,0.0,,,,,,,0.5,,0.5,
1563,,,0.5,,,0.0,,,1.0,,,0.25,,0.0,,0.75,,,0.75,,,0.25,,0.0,,,0.0,0.75,0.25,,,0.25,,0.0,0.0,,,,0.75,0.25,,,,0.75,,1.0,0.25,,0.75,1.0,,0.25,,0.75,,0.0,,,1.0,,,0.83,,0.0,,,0.75,,,,,,,,0.5
1564,0.17,0.33,0.17,,,,,,,,,,0.0,,1.0,,,,0.0,,,,0.25,,,0.0,,,,1.0,,,0.0,1.0,1.0,,,,,,,,1.0,0.75,,1.0,,0.0,0.0,1.0,,,,1.0,,0.0,1.0,,,0.75,0.33,0.5,,0.25,,1.0,,,,0.5,,0.5,0.5,,0.5
1566,,,,,1.0,0.0,,,,1.0,0.75,,1.0,,,0.25,1.0,,,,1.0,,1.0,,,0.0,,,0.0,1.0,0.25,,0.0,,,,,,0.0,1.0,1.0,0.75,0.75,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,0.75,,0.0,,,,0.0,1.0,,,,,,,,0.75,
1567,,,,,,0.0,,0.75,,,,,,,,,0.25,,0.75,0.25,,0.25,0.75,,0.25,,0.75,,0.75,0.75,,,,0.25,0.25,1.0,,0.25,,0.75,,1.0,0.75,,,1.0,,0.25,,,,,,,0.75,0.0,,,1.0,1.0,1.0,,,,,0.75,1.0,0.5,,0.75,,,,0.5,
1569,0.17,0.33,,,,0.0,,0.25,0.75,,,,,,,,,,,,,,,0.0,,,,1.0,,,0.25,0.25,,0.75,,,,1.0,0.25,0.75,,0.75,0.75,0.75,,,,0.25,,,0.75,,0.75,0.75,,0.0,,,1.0,1.0,0.67,,0.67,0.0,,,0.75,,,0.5,,,0.5,,0.5
1571,0.67,,,,,,0.0,,,,,,0.0,,,,0.0,,,,1.0,,0.0,,,,,1.0,0.25,,,,,1.0,0.0,,,,,0.0,,,0.25,,,,,,0.0,1.0,,,,0.75,0.0,,,,1.0,1.0,0.67,,0.17,0.0,0.25,0.75,1.0,0.5,0.5,0.75,,0.5,0.5,1.0,
1572,0.0,,1.0,,,0.75,,1.0,,0.0,,,0.25,,,,,,,,,,,,0.25,,,,,,,,0.75,0.25,0.25,0.0,0.25,1.0,,,0.75,1.0,,0.0,,0.0,1.0,0.0,,0.75,,,,,0.0,0.0,0.0,0.0,,,1.0,,,0.0,1.0,,,0.25,1.0,,,,1.0,,
1573,,1.0,,,,,0.83,,,,0.0,,,,0.0,0.75,1.0,1.0,0.0,,,0.0,,0.75,,1.0,,1.0,,0.25,,0.25,,0.75,0.25,,,,0.75,,,,,,,0.75,0.75,0.0,,0.25,,0.75,,0.0,0.75,,,0.0,,,,,,0.0,,0.0,,,,,0.25,,0.75,0.25,
1574,,1.0,,,0.75,,0.5,,,0.0,,,,,1.0,,,,,0.0,,,,,0.0,1.0,,,,,,0.25,0.75,,,,,,0.0,,0.25,,0.75,,0.0,,1.0,0.0,0.75,,,,0.0,,,0.0,,,1.0,1.0,1.0,0.17,,0.0,,,,0.0,0.75,,0.5,0.0,0.75,0.25,
1575,,1.0,,,,,1.0,,,,0.75,0.25,,,0.75,,,,0.0,0.0,0.25,,0.0,,0.0,,,0.25,,,,,0.75,,0.75,0.75,,,,1.0,,,,,0.0,,,0.75,1.0,,,,0.75,,,0.0,0.25,,1.0,0.75,0.83,,0.33,0.25,0.25,,,,,,0.25,,0.75,,0.75
1576,,0.83,,,,,,,,0.0,,,0.0,,,,,0.75,0.25,,,,,0.75,,,,0.25,0.0,0.25,0.75,0.25,1.0,,0.0,,,0.75,,0.0,1.0,0.75,,,0.0,,1.0,0.0,0.75,1.0,0.25,,,,0.25,,0.0,0.0,,1.0,1.0,,,,0.75,0.25,,,,,,,,,
1577,,,,0.0,0.75,,0.67,,,,,0.25,,,0.0,,0.75,,,0.0,,,0.0,,,0.0,0.0,,,0.25,,0.75,,,,,1.0,,0.25,0.25,,,,,,,,,,,,,,0.0,,0.0,1.0,,1.0,1.0,,0.0,,0.0,0.0,0.75,1.0,,0.5,0.5,0.5,,0.25,0.25,
1578,0.83,,,,,,0.33,1.0,,,0.75,0.25,0.75,,,,,,,,0.75,,,,0.75,,,,0.25,,1.0,,0.75,1.0,,,,0.75,0.0,,,,,,1.0,1.0,,,,1.0,,,,0.75,,,,0.75,0.0,1.0,,,0.67,0.25,,,1.0,0.5,0.0,0.5,0.5,0.5,0.0,,
1579,,,,0.75,,,,,0.75,,,,0.75,,,,,,0.75,,,,,0.0,1.0,,0.0,1.0,0.25,,1.0,0.0,0.25,1.0,,0.75,1.0,,,,1.0,,0.75,,1.0,,,,,,,1.0,0.75,1.0,0.0,,1.0,,,,0.17,0.83,,,,1.0,,1.0,,,,0.75,,0.75,0.5
1580,,0.83,,1.0,,1.0,,0.0,0.25,,,0.75,0.25,0.25,,,,,,,0.25,1.0,,,0.0,1.0,1.0,,,1.0,,,0.25,,0.75,,,,0.75,0.25,,,,0.0,0.0,,,,,1.0,,,,,0.0,,,0.0,,1.0,,0.67,,0.0,,,,0.0,0.75,,,,0.75,,0.75
1582,0.33,0.5,,1.0,,,0.67,,0.75,1.0,0.0,0.0,,,0.75,,0.75,0.75,,,0.75,1.0,,0.0,1.0,,0.25,,0.25,0.75,,0.25,,,,,,0.75,0.75,0.75,,,,,1.0,,,,,,,0.0,,1.0,,,,,,,,0.67,0.83,0.25,0.0,,,,0.5,,,,,,
1583,,,0.0,,,0.0,,,1.0,,,0.0,,0.0,1.0,,,,,,,0.75,1.0,,,0.0,0.0,1.0,0.25,,,0.0,0.0,0.75,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,0.0,,1.0,1.0,,1.0,,,,,,,,,,,0.75,1.0,1.0,,,,,0.75,0.0,,0.25
1584,,0.17,0.67,0.25,,,0.67,,,,,0.25,0.25,,,0.75,0.75,0.0,0.75,0.0,,1.0,0.75,,,,0.25,1.0,0.75,,,,,1.0,,,,0.0,,,0.75,,,,,,,0.0,,,,,,,,0.0,1.0,0.0,1.0,0.75,,0.83,0.17,0.0,,0.0,,,,,,0.5,,,
1585,0.0,,0.0,,,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.75,,,,1.0,,,,,0.0,1.0,,,,,,,,0.0,1.0,,,1.0,1.0,0.0,,1.0,0.25,1.0,,,,0.0,,0.0,,,,,1.0,,1.0,,,,0.0,,0.0,,,,,,1.0,,0.5,,,,,0.5
1586,,,0.0,,1.0,,,,,0.75,0.75,0.75,,,,,0.25,,0.25,,0.75,0.25,1.0,,1.0,0.0,0.0,,1.0,,1.0,,0.75,,0.75,,0.25,,,,0.25,,,,0.75,,,,0.25,0.75,0.75,,,,,1.0,,1.0,,,,,,0.25,0.75,0.25,,,,0.5,,,,0.75,
1587,,,,1.0,0.0,0.0,1.0,,1.0,,,0.0,0.25,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,0.0,1.0,,,,,,0.75,,,0.0,1.0,,1.0,,,,1.0,0.75,,,,1.0,1.0,,0.0,1.0,,0.5,,1.0,,,1.0,1.0,,,0.75,,,,0.75,
1588,0.67,,0.17,,,,0.67,,,,,0.75,,0.75,,0.75,0.0,0.75,,,,,,0.25,,,,0.75,0.0,,,,,1.0,,,0.0,0.75,,,,0.75,,1.0,1.0,1.0,0.75,,,,,,,,0.75,0.0,1.0,0.25,1.0,1.0,,,,,0.25,1.0,,,,0.5,,,,0.5,0.5
1589,0.5,,,,1.0,,,,0.75,,0.75,0.75,,,0.25,,,,0.25,0.0,,,0.0,,,0.0,,0.75,,,,0.0,,,0.0,0.75,0.0,,,,0.75,0.0,0.0,,,1.0,0.0,,1.0,1.0,,0.0,,,0.0,,0.0,,,,,0.17,0.67,,,,,0.5,,,,,0.25,,0.75
1591,0.0,,,,,,,,1.0,,,0.0,,0.0,,1.0,1.0,,1.0,0.0,1.0,,1.0,0.0,,,,,,,,,,1.0,,0.0,1.0,,0.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.83,1.0,,,,,,0.25,,1.0,,,,
1592,,,0.0,,,,0.17,,1.0,1.0,0.0,,1.0,,,0.75,,,1.0,0.0,1.0,1.0,1.0,,,0.0,,,0.25,,,,,,1.0,1.0,0.75,0.75,,,,0.25,,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,1.0,,,,0.83,,0.75,,,,,,0.5,1.0,,0.5,,
1595,0.83,,,,,,,1.0,,,0.75,,,0.25,0.0,0.0,,,,,,0.75,1.0,,,0.25,,0.0,,1.0,0.75,,0.0,0.75,1.0,,,1.0,,0.75,,,,0.75,,1.0,0.0,,,1.0,,,,,,,0.75,,0.0,0.75,,,,0.0,,1.0,,0.5,,,0.5,,0.0,,0.5
1596,0.33,0.17,0.33,,,0.0,,0.75,,,0.75,,,,,,0.0,,1.0,,,,,,0.25,,,,1.0,0.75,1.0,,,,,,0.75,,,,0.75,1.0,,,,,,0.0,,0.0,1.0,1.0,1.0,,0.75,,0.75,,,1.0,0.83,0.83,,,,0.25,,,,0.75,1.0,,,0.75,0.25
1598,0.83,,,0.25,,,,,1.0,,,0.0,,,,1.0,,,,,,0.25,0.0,0.0,,0.75,,,,,0.75,,0.0,1.0,0.25,0.75,,0.75,,0.75,,1.0,,,0.25,,,,,1.0,,,,0.0,,,0.0,0.0,,,0.83,0.83,0.5,,1.0,0.0,0.75,,1.0,,,,,0.75,
1599,,,0.0,1.0,1.0,0.0,,0.0,1.0,,0.75,,,,,,,,,0.25,,,1.0,0.0,,0.0,0.0,,0.25,,0.25,0.0,,,,,1.0,1.0,,1.0,,,1.0,,,,0.0,1.0,,1.0,1.0,,,,,,,,,,0.0,0.17,1.0,1.0,,,1.0,,,0.5,,,0.0,,
1600,,,,,1.0,,0.67,,1.0,1.0,,0.0,,0.0,1.0,,1.0,,0.0,,,,1.0,,0.25,,,,0.25,,,0.0,,,,,,1.0,0.0,,,,,0.75,,,,0.0,0.0,1.0,0.25,,,,,0.0,1.0,,,,0.33,0.33,,0.0,0.75,,,,0.5,0.75,0.75,,,,0.5
1602,0.33,,,,,,,0.0,1.0,0.25,,0.0,,0.25,,,,1.0,,,1.0,0.75,,,,,0.25,,,1.0,,,,0.25,,,1.0,,0.25,,,0.25,1.0,1.0,,,0.25,,1.0,,0.25,0.0,0.75,1.0,,0.0,0.25,0.75,,,0.5,,,,,1.0,,,,,0.5,,,0.75,
1603,1.0,,0.33,,,0.0,0.5,,,0.75,0.75,,0.25,0.25,,,,,1.0,0.0,,0.75,,,0.25,,,0.75,0.0,1.0,,0.25,0.0,,,0.25,0.0,,,,1.0,,,,0.25,,,0.25,,,,0.0,0.0,1.0,,,,,,0.75,,,,,,0.75,1.0,,,,0.75,,,,0.75
1604,0.17,,,1.0,,,0.33,,,1.0,,,,0.25,,0.75,,,,0.25,,0.75,,,,,0.0,0.75,0.0,,,,0.25,0.0,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,,,1.0,,1.0,0.75,0.0,1.0,,1.0,0.75,,0.33,,,,1.0,1.0,,0.5,0.75,,,,,
1605,1.0,,,0.0,,,,0.0,,1.0,,,0.0,,,0.25,0.0,,0.25,,0.25,,,,0.0,,0.0,,0.0,0.75,,0.0,,,,,0.75,,0.0,,,0.75,1.0,,,1.0,0.25,,,1.0,1.0,,1.0,,0.75,0.0,1.0,,,1.0,,,,,,,1.0,0.5,,,,,0.5,,
