,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1448,,,,0.75,1.0,0.0,,,,1.0,0.75,0.25,0.0,,1.0,,,1.0,1.0,0.0,1.0,1.0,0.75,,0.75,0.0,,1.0,0.75,,0.0,0.0,0.0,,0.25,0.25,,,0.25,0.25,0.75,1.0,,1.0,,,,,0.25,,0.75,,,1.0,,,,,0.75,1.0,,,0.67,,,,,0.5,,,,,0.75,0.75,
1449,,0.67,,0.25,,,,1.0,,,1.0,0.0,0.0,,,0.0,,,0.25,0.75,1.0,1.0,,0.0,,,0.0,,,1.0,,0.75,0.25,1.0,,1.0,,,,0.75,,0.25,0.0,,,,,,0.0,,,0.75,1.0,0.75,,0.0,,0.75,,0.75,1.0,,0.33,0.0,0.25,0.75,,,0.5,0.5,,,0.75,,0.5
1450,0.5,0.17,0.17,,,0.0,,,1.0,,0.25,0.0,,0.0,0.25,0.75,1.0,0.75,1.0,,,,1.0,0.0,,,0.0,0.75,0.25,,,,,1.0,,,1.0,,0.0,,,0.25,,,,,0.0,,,,1.0,,,1.0,,1.0,,,,0.75,,,1.0,,,1.0,,0.75,0.0,0.5,0.5,1.0,0.0,1.0,0.5
1451,,0.0,0.0,,,,,0.0,,,0.0,,1.0,0.0,0.25,,1.0,0.0,,0.0,,,1.0,0.0,1.0,,0.0,,,1.0,0.25,0.0,,,,0.0,,,,1.0,1.0,0.75,1.0,,1.0,,,0.25,,1.0,,,,1.0,,1.0,,1.0,0.0,,0.17,,,,0.75,1.0,1.0,,,0.5,,1.0,0.0,,0.25
1452,0.17,,0.17,1.0,,0.0,0.67,0.25,1.0,,0.75,,1.0,0.25,0.75,0.75,1.0,,,0.25,1.0,,1.0,,1.0,,,,0.75,,0.75,,,,,0.25,0.75,,,0.75,,0.75,,,1.0,,0.25,0.25,,,,,,,,0.75,,1.0,,,0.17,,,0.75,,1.0,,0.75,,0.5,0.75,0.5,,0.5,0.5
1453,0.17,0.17,0.0,,0.75,0.0,,,1.0,1.0,0.25,0.0,1.0,0.0,,,,,1.0,0.75,,,1.0,,,0.0,,,,1.0,,0.0,,1.0,1.0,,1.0,,0.0,1.0,1.0,,1.0,1.0,,,,,0.0,,,0.75,1.0,,,,,,,0.25,0.17,,0.83,,,,1.0,0.75,0.25,,0.75,,0.25,,0.5
1455,,0.67,,,0.0,1.0,,1.0,0.25,,1.0,,,1.0,,,,1.0,0.0,,0.0,0.25,0.0,,0.0,,1.0,,0.0,0.0,,,,,0.0,,0.0,1.0,,,0.75,,,,0.75,0.25,,0.75,1.0,1.0,,0.75,,0.0,0.0,,0.0,0.75,1.0,,0.33,,,,0.25,0.75,,0.0,,,0.5,0.25,,,
1456,0.0,,0.0,,1.0,,0.0,1.0,,1.0,1.0,0.25,,0.75,1.0,0.0,,,,,0.75,,,0.0,,,0.0,1.0,1.0,,,,0.25,,0.0,,0.0,,1.0,,,,0.0,,,,0.25,0.0,,0.75,0.75,,,1.0,,,,0.25,1.0,0.0,,1.0,0.67,,,0.25,1.0,,,0.5,,0.5,,0.75,0.5
1457,0.17,,0.0,,,0.25,,,0.25,,,,,,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.75,,,0.0,,,,0.75,,,0.75,1.0,,0.0,0.75,0.0,,,,,,,0.75,,,,,0.25,,,,0.75,,0.0,0.0,0.0,,1.0,,1.0,1.0,,0.0,1.0,0.0,0.75,,1.0,0.5,,,0.75,0.5,0.5
1458,,,,0.0,,,0.0,,0.0,0.0,1.0,1.0,,0.75,,,0.0,,0.0,,,,,0.0,,,0.0,1.0,,0.0,,1.0,,1.0,0.0,,,0.0,,0.0,,,0.0,0.25,0.75,,1.0,0.0,0.0,0.75,,0.0,,,,,,0.0,,,,,0.17,0.0,1.0,,1.0,,0.75,0.75,0.5,0.25,0.5,0.5,
1459,0.33,0.17,,1.0,1.0,0.25,,0.75,,1.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,,1.0,1.0,0.0,,1.0,0.0,,,,1.0,,0.0,,1.0,1.0,0.75,0.25,1.0,0.75,,,,1.0,,1.0,1.0,,,0.0,,1.0,,,,,0.25,,0.75,,0.75,0.33,,,,,0.75,,,,,,,,0.75,
1460,,0.83,0.83,0.0,,,0.0,0.25,0.0,,0.75,,,0.25,,,0.0,0.25,,,,0.0,0.0,,0.0,,1.0,,,,0.0,1.0,0.0,,0.0,,,,0.75,,0.25,1.0,0.75,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,1.0,0.67,0.83,0.17,0.0,,,0.0,,,,0.5,0.25,0.75,0.5,
1461,0.67,,0.17,0.75,1.0,,0.5,,1.0,,1.0,0.25,,0.75,0.25,0.25,,1.0,0.75,0.0,0.25,0.0,0.75,,0.0,,,,,0.0,,0.75,0.25,,,0.75,,0.25,0.75,0.25,,1.0,1.0,,1.0,1.0,,0.75,0.0,,,0.25,,,,0.25,,,,,,,0.67,,,,,,,0.5,0.75,0.5,,,
1463,1.0,0.17,,0.75,,,0.33,0.0,1.0,,,,,0.0,0.75,0.75,,1.0,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,0.25,,,0.75,0.0,1.0,0.25,0.75,,0.75,0.25,0.75,,1.0,0.0,,0.25,,,,1.0,,1.0,,0.0,,,0.75,,,,0.0,,,1.0,,,,0.75,,0.5,0.75,0.5
1464,,,0.17,1.0,,0.0,,,0.25,,1.0,0.25,0.25,0.25,0.75,0.75,0.0,,,,,,0.0,0.25,0.25,,,,0.25,,0.75,0.25,,,,,,1.0,,0.75,,,1.0,0.75,0.75,,,,,1.0,,0.25,0.75,0.75,0.25,,0.0,,1.0,0.75,,,,,,,0.75,0.5,0.5,,0.75,0.5,0.5,,0.5
1465,0.67,0.67,0.0,,0.0,0.0,0.33,1.0,0.75,0.75,,,1.0,0.75,1.0,,,1.0,0.75,,1.0,0.0,0.0,,0.25,,0.25,1.0,,,1.0,0.0,,1.0,,,0.75,,,0.75,,,0.25,1.0,0.75,,,,0.0,,,,,,,,0.75,0.75,1.0,,,,,0.0,,,,,1.0,,1.0,0.5,,1.0,
1466,0.83,0.33,,0.75,,0.0,,0.25,,0.25,1.0,,0.25,0.75,0.75,,,,,,,0.0,0.0,0.0,,0.25,,0.25,0.25,0.0,,,0.75,,,,,,,,0.25,,0.75,,1.0,,0.25,0.75,0.25,1.0,0.75,0.25,0.75,,0.0,,0.75,0.25,,0.75,,0.83,,0.0,1.0,,0.75,,,,0.5,,,,
1468,,,1.0,,,0.0,,0.25,,,0.75,,0.25,,1.0,,0.75,1.0,0.75,0.0,1.0,1.0,0.25,,0.0,0.75,,,0.75,0.75,,0.75,0.25,0.75,,,,0.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,0.0,1.0,,1.0,,,0.0,1.0,,,0.25,,,1.0,,0.75,1.0,0.25
1469,1.0,0.0,,,0.0,,,0.0,,1.0,,,1.0,0.0,0.0,0.0,1.0,,,0.0,,,1.0,,,0.25,0.75,,,,0.0,,0.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,,0.0,1.0,0.0,,1.0,,,0.0,,,,0.0,,
1470,1.0,1.0,0.5,,,1.0,0.83,,,,,0.25,,0.0,,1.0,1.0,1.0,,,0.75,,,1.0,,,1.0,0.25,,1.0,,0.25,,1.0,0.0,1.0,0.0,1.0,,,1.0,1.0,,0.0,,,0.0,0.0,,0.75,,,,,0.75,0.0,0.0,0.0,,1.0,,,0.83,,,,0.0,0.25,1.0,,,0.25,,,
1471,1.0,0.83,0.67,,,,,0.0,0.25,,0.0,,0.25,,,0.25,,0.0,,,,,0.25,,0.0,0.75,,0.75,0.75,,1.0,,1.0,,,,,0.25,,0.0,,,0.0,0.25,0.0,,0.75,0.0,,0.0,0.25,,0.75,0.0,,,0.0,,0.75,1.0,,,,0.0,0.25,,,0.0,1.0,1.0,0.5,,0.75,,
1472,0.0,0.0,,,1.0,0.0,0.83,,1.0,1.0,0.75,0.0,,,,0.0,,0.25,,,,,1.0,0.0,1.0,0.0,,1.0,,,,,,,,0.0,,,,0.25,1.0,0.25,1.0,1.0,,,0.0,,0.0,1.0,1.0,,,,0.0,1.0,1.0,,0.0,0.0,,0.33,,0.75,,,,0.75,,,0.75,,,0.75,0.5
1473,0.17,0.17,,,,,1.0,0.75,0.75,,,,1.0,0.0,0.25,0.25,,,,0.25,,,1.0,0.0,,,0.0,,,,,,0.0,,0.0,0.25,,,,0.25,0.75,,1.0,1.0,,,0.0,1.0,0.0,1.0,1.0,,1.0,,,0.75,1.0,,0.0,0.75,0.17,0.5,1.0,0.75,,1.0,,1.0,,,,,,0.75,
1474,0.17,0.0,0.33,0.75,1.0,0.25,,,,1.0,0.75,,1.0,,1.0,,1.0,,,0.0,1.0,,,,1.0,,,,1.0,,,0.0,,1.0,1.0,,1.0,,0.25,1.0,1.0,0.75,0.75,,,1.0,,,0.0,0.75,1.0,1.0,,,,,1.0,,0.0,0.75,0.17,,1.0,,,,0.0,,0.0,,,,,1.0,
1476,,,0.0,,0.75,0.0,,0.75,,0.75,,0.0,0.25,,,0.25,0.0,,0.75,0.0,,,0.75,,,0.0,,,,0.75,0.25,,,,,0.75,0.0,,0.25,0.25,,,1.0,,1.0,1.0,0.25,0.75,0.25,,0.75,,,0.75,0.25,,1.0,0.25,,0.75,,,,0.0,,1.0,,0.5,0.5,,,0.5,,,0.5
1477,,,0.5,,,0.0,1.0,,,0.25,0.0,0.0,1.0,,0.75,,,,,0.25,0.75,,,,1.0,0.0,,1.0,,,,0.0,0.0,1.0,,0.25,0.0,1.0,,,1.0,,,1.0,,,0.25,1.0,,,1.0,1.0,1.0,,0.25,1.0,0.25,,,0.75,0.5,,,0.25,0.25,,1.0,,0.5,,0.75,,,,0.5
1479,0.67,0.5,0.0,,1.0,,,,,1.0,0.25,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,,,1.0,0.0,0.0,,,,1.0,0.0,,,,,1.0,1.0,,1.0,,0.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,0.25,1.0,,0.0,,0.17,,1.0,0.0,,,,,0.25,0.5,,,,1.0,
1480,,,0.83,0.75,0.75,,,1.0,,,1.0,,,,,1.0,,,,,,0.0,,0.0,1.0,0.25,0.0,1.0,,,,0.25,,1.0,0.0,,0.0,,,,0.25,,0.75,0.75,0.0,1.0,0.25,0.0,,1.0,1.0,,,1.0,,,0.0,,1.0,,1.0,,0.83,0.0,1.0,,1.0,0.5,0.75,0.75,,,,0.5,
1481,,0.17,,,,0.0,,1.0,,,0.75,0.25,1.0,0.25,,1.0,0.25,0.75,0.75,0.0,,1.0,0.75,0.0,0.25,,0.25,,0.25,,,0.25,,0.25,,1.0,0.75,0.25,0.0,,,,1.0,,,,,,,1.0,0.75,,,,,0.25,1.0,,0.75,1.0,0.83,,0.67,,,1.0,,,0.5,,,0.75,0.75,,
1482,0.67,,,,,0.0,0.67,,1.0,1.0,,0.0,,1.0,,0.25,,0.75,,,0.75,,1.0,0.0,,,,,0.75,,,0.25,,1.0,0.75,1.0,,,1.0,0.25,,,0.25,1.0,,1.0,0.75,,0.0,,,,,,0.75,1.0,0.75,0.75,,,,1.0,0.83,0.0,,1.0,,,,0.5,0.5,0.5,0.25,,0.25
1483,,,,,0.0,,,,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,,0.0,1.0,,0.0,,,0.0,1.0,,,,,1.0,,,1.0,1.0,,,,0.0,,0.0,,,,0.0,,,,,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.75,0.5,0.75,0.5,0.5
1484,0.67,0.17,0.0,,1.0,0.0,,,0.75,,,0.25,,0.0,,0.75,,,,0.0,1.0,,,0.25,,,,1.0,0.75,1.0,,,1.0,0.0,0.0,1.0,,,0.25,,0.25,0.0,0.75,1.0,0.0,,0.75,,1.0,0.0,0.75,1.0,,1.0,,,0.0,,,1.0,0.33,,,,1.0,,,,,0.25,0.75,,,,
1486,0.0,0.33,,,1.0,,1.0,0.25,,,0.0,,,,0.0,,1.0,0.0,1.0,0.0,1.0,,,,,0.0,,1.0,,,,0.0,0.0,,1.0,0.0,1.0,1.0,,,0.75,0.0,,1.0,,,0.0,,0.25,,,1.0,1.0,,0.25,,,,,0.25,0.0,,1.0,,0.0,,,0.75,,0.75,0.75,,0.0,1.0,
1487,,0.5,0.17,0.75,,,0.83,,0.25,,,0.25,,0.25,0.0,1.0,0.75,,,0.0,0.25,,,,0.75,,,,,,0.75,0.25,0.25,,1.0,,0.75,,0.0,1.0,1.0,0.25,,,0.75,,,0.25,0.0,,0.75,1.0,,,0.75,,0.25,0.75,0.75,0.75,,,,0.25,,1.0,1.0,,,0.75,,,0.5,,
1488,0.67,0.83,,,0.25,0.0,0.67,0.75,1.0,0.25,0.75,0.75,,,,,0.0,,0.75,,,1.0,0.0,,0.75,,0.0,,0.75,,0.75,0.25,,,0.25,,,,,0.0,0.75,0.75,1.0,,0.75,1.0,,0.25,,,0.75,1.0,,,0.75,,1.0,,,,1.0,,0.83,,,0.25,,,,0.5,,0.5,,,0.5
1489,,,0.5,0.25,,,,0.0,1.0,0.0,,0.0,0.25,0.0,,0.75,,1.0,1.0,,0.25,,,0.0,0.0,,,,0.25,0.75,0.25,0.0,0.25,0.0,,0.75,0.0,0.75,,0.75,1.0,,,,,,,,1.0,1.0,,,,1.0,,0.0,,,1.0,,,0.5,0.67,0.0,,,0.75,,,,,,0.5,0.5,0.5
1490,0.17,0.17,0.17,1.0,0.75,,1.0,,,,,,,,1.0,,1.0,0.0,,0.25,1.0,,,,,0.0,,1.0,0.25,,,0.0,0.0,,,,1.0,0.75,0.25,,1.0,0.25,1.0,,1.0,,,,0.0,0.75,,1.0,1.0,1.0,0.75,,,,0.0,,0.0,,,,0.0,,1.0,,,,0.75,0.75,0.0,,0.5
1491,0.83,,,,,,0.83,,,0.0,0.0,,0.0,1.0,1.0,1.0,,1.0,,0.0,,0.25,0.0,0.0,,,0.0,,1.0,0.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.25,0.75,,,,,,0.0,0.0,0.75,0.0,0.0,,0.0,0.0,,1.0,,,,0.0,,,,0.25,,,,0.5,0.75,0.75,
1492,0.33,,0.17,0.0,,,0.0,,1.0,0.25,,0.75,,,,,,0.25,,,0.75,0.75,,,0.0,,0.25,,,0.0,0.25,0.25,,,,1.0,0.0,0.0,,0.25,0.75,,,0.75,0.75,0.75,,,0.75,0.25,0.75,0.75,,,,,,,1.0,0.75,,,,0.0,1.0,0.0,,0.5,,0.5,,0.25,0.5,,0.5
1494,0.83,,0.0,,0.75,,0.0,1.0,,0.0,1.0,0.75,0.0,1.0,,0.25,,,,0.0,1.0,,,,,,,1.0,,0.25,0.0,0.75,1.0,,0.0,1.0,0.0,,1.0,0.0,,,,,0.75,0.25,,0.0,,0.25,,,,,1.0,0.0,,0.0,1.0,1.0,,,0.5,,,0.0,0.75,,,0.5,,0.25,,,
1495,,,,0.75,,,,0.75,0.75,,0.75,0.25,0.25,0.75,0.25,0.75,1.0,,,,,0.25,1.0,,,0.25,,,0.0,1.0,0.0,,0.25,,0.25,0.75,,1.0,0.25,0.25,,0.75,1.0,1.0,0.75,,,,,,,,0.75,,,0.0,0.0,0.25,1.0,,,0.67,0.83,,,0.75,,0.75,0.5,,0.75,,,,
1496,,0.5,0.5,,,,,,,0.25,1.0,0.0,0.75,0.0,,0.75,0.75,1.0,1.0,,,,,0.0,0.25,,,,0.0,1.0,,,,1.0,0.75,,0.0,1.0,,1.0,,0.25,1.0,1.0,,,,,,1.0,,0.25,,,,,0.0,,0.75,0.25,0.33,0.33,0.67,0.0,,0.25,,,0.75,0.5,,0.5,,0.75,
1498,,0.17,0.33,1.0,0.0,,,0.25,0.75,,,0.0,0.0,,0.0,1.0,0.0,,1.0,,,0.75,,0.0,,0.0,1.0,,,,,,0.0,0.0,,0.0,0.0,1.0,,,0.75,,,0.75,1.0,1.0,0.25,1.0,,1.0,0.75,1.0,,0.75,,,1.0,0.25,,,,,,0.0,,0.0,,,,,,0.75,,,0.25
1499,0.17,0.33,0.33,0.25,,0.0,0.33,,,,,,0.25,1.0,,1.0,0.75,,,,0.25,,,,,,,,0.75,0.0,0.0,0.0,0.0,0.25,,0.75,,,,,,,0.75,,,0.75,1.0,,1.0,,0.0,0.0,,,,0.0,0.0,0.25,,,,,0.67,0.0,0.75,0.75,0.25,0.5,0.5,,0.5,,0.5,0.5,
1500,0.67,0.17,,,0.0,,,,1.0,1.0,,,,,1.0,0.25,0.75,,1.0,,,,,,,,0.0,1.0,0.25,,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,,,1.0,0.25,0.75,0.25,,1.0,0.0,,0.25,0.75,,,,,,,,,0.25,1.0,0.5,,,0.0,,,,0.5,0.25,0.5,1.0,0.5,,1.0,
1501,,0.0,0.0,,1.0,0.0,1.0,,1.0,,,,1.0,,,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,,,0.25,1.0,1.0,0.0,0.0,1.0,,0.25,,,,,1.0,,,,,1.0,,,0.0,,1.0,,1.0,,,,,1.0,,0.25,,,1.0,1.0,0.75,1.0,,1.0,0.0,,,1.0,,,
1502,,0.17,,0.75,,,,0.0,1.0,,,0.0,0.75,,0.0,,,0.75,,,,,0.25,0.0,0.25,0.25,0.0,,0.25,0.25,,0.25,0.25,0.25,,0.0,0.75,0.25,,,1.0,,0.25,,0.75,0.75,,0.0,,0.75,,,0.25,,0.0,,,,0.75,0.25,0.67,,,,0.75,0.25,,,,,0.5,,0.25,0.5,
1503,,0.17,,,,0.0,0.83,,,1.0,,,,0.25,,1.0,,0.75,,,1.0,,1.0,0.0,0.75,,,,0.25,,,0.0,0.0,1.0,1.0,0.25,,1.0,0.25,0.75,0.75,,1.0,,1.0,,0.25,0.0,,,1.0,,,,,,,1.0,0.0,1.0,0.67,0.67,0.83,,,,,,,0.5,0.75,0.5,0.25,0.75,
1504,0.17,0.0,0.0,1.0,,0.0,,0.0,,,0.0,,,,1.0,1.0,1.0,,1.0,,,0.25,1.0,0.0,1.0,,,1.0,0.75,,,0.0,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,0.0,,0.0,,,1.0,,1.0,0.25,,1.0,,,,,0.83,,0.0,0.25,,1.0,,,0.25,0.5,0.75,,0.75,
1505,0.17,0.17,,1.0,,,,,1.0,1.0,,,1.0,0.25,0.75,,1.0,0.25,,0.25,,,,0.0,,0.0,,1.0,0.0,,,,,,1.0,,,1.0,0.0,1.0,,0.75,1.0,,,,,,0.25,1.0,,,1.0,1.0,0.0,,,,0.25,0.25,0.17,0.33,0.67,0.25,,,,0.75,0.25,,1.0,1.0,,,0.75
1506,,,,,1.0,,0.83,,,1.0,0.0,0.0,1.0,,1.0,,1.0,,1.0,,,0.75,,,1.0,,,,,1.0,,,0.75,,1.0,0.0,,,0.0,,,,0.75,1.0,1.0,,0.0,0.75,0.25,1.0,0.25,1.0,1.0,,,1.0,,1.0,,0.25,0.33,0.5,,,0.75,,1.0,,0.0,0.5,1.0,,0.0,,
1507,,,0.0,1.0,1.0,,1.0,,1.0,1.0,,0.0,1.0,,,0.25,1.0,0.25,,,1.0,0.75,1.0,,0.75,0.0,0.0,,,1.0,0.25,0.0,,1.0,1.0,0.25,,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,0.17,0.33,1.0,0.25,,1.0,,,,,1.0,,,1.0,
1508,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,0.0,1.0,0.75,1.0,0.75,0.0,,1.0,,,,,0.0,,,,,,1.0,,,,0.0,,,,,,,1.0,,,,0.25,0.17,0.5,1.0,0.75,0.75,1.0,,,,0.5,1.0,,0.25,1.0,
1509,,0.33,,,,0.25,,0.0,,,,,1.0,,,0.0,1.0,0.25,,0.25,,,1.0,,1.0,0.0,0.0,1.0,,,0.75,0.0,,,,0.75,,0.75,0.25,0.75,1.0,,0.75,1.0,,,0.0,0.75,0.0,,,1.0,1.0,,,,,1.0,0.0,,,,1.0,,,1.0,,,0.25,0.5,1.0,1.0,0.5,1.0,
1511,0.5,0.67,,0.75,0.75,,0.67,,,,,0.75,,0.75,0.75,,0.25,0.25,,0.0,0.75,,0.75,,0.75,0.25,,,0.25,1.0,,,,1.0,0.25,0.25,0.25,,,,0.75,,,,0.75,,0.25,,,0.75,,,1.0,,0.75,,,1.0,,0.75,,,0.83,0.0,,,0.75,,0.5,0.75,1.0,0.5,,,0.25
1512,,,0.0,1.0,0.75,,,0.0,1.0,,,0.0,0.75,,,,,1.0,1.0,,,0.75,,0.0,,0.0,0.0,1.0,,1.0,,,0.25,1.0,,,,1.0,0.0,0.25,0.75,0.75,,1.0,,,0.75,1.0,1.0,,1.0,,,,0.0,,1.0,,,,0.0,0.83,,,,,,0.5,0.0,0.75,0.5,,0.25,,0.5
1514,,0.5,,,,0.0,0.5,,0.75,,1.0,0.25,,,,,,0.75,,,,0.0,,,,,,,,0.75,0.75,0.25,,0.75,,1.0,0.25,0.75,,0.0,0.0,,1.0,1.0,,1.0,0.0,,,1.0,,1.0,,,0.25,0.25,1.0,,0.75,1.0,,,0.83,,0.75,0.25,1.0,0.5,0.5,,,0.5,,0.25,0.25
1515,,,,0.75,,0.0,0.5,0.0,0.75,0.0,,,,0.0,,,,,,0.0,,0.25,,,,0.0,0.0,0.75,0.0,,0.0,0.25,0.25,0.0,0.25,,0.0,,0.0,,1.0,0.0,,,,,0.0,,1.0,,,0.0,0.0,,,0.0,0.0,,1.0,0.25,,0.33,,0.0,,,,,0.5,,,0.5,0.25,0.75,0.5
1516,1.0,0.33,0.67,,0.75,,0.33,,,0.0,1.0,,,,,1.0,,,0.75,0.0,0.0,0.25,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.25,,,1.0,0.0,0.75,,0.75,,,,1.0,,,,0.25,,0.25,,,0.25,0.0,,0.0,,,0.83,0.67,0.67,0.0,,0.75,,,0.5,,0.75,,,0.75,
1517,0.0,,0.0,,1.0,,,0.0,1.0,,,,,0.0,,1.0,1.0,0.0,1.0,,,1.0,,,1.0,,0.0,1.0,,,0.25,0.0,0.25,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,0.0,1.0,,1.0,,,,,1.0,,0.0,0.75,0.17,,1.0,,,,1.0,,,,1.0,0.75,0.25,0.75,
1518,,,,,0.0,0.25,0.67,0.0,,0.0,0.0,,0.25,,1.0,,0.0,,0.75,0.0,,0.25,0.0,0.75,0.25,,,0.75,,,,,,,0.25,1.0,0.0,,0.0,1.0,,1.0,,1.0,0.75,,0.25,0.25,,,0.75,0.25,,1.0,0.25,,0.0,,,1.0,,0.5,,0.0,,,,,0.5,0.25,,,0.5,,
1520,0.33,0.0,,,1.0,,0.83,,,,,0.0,0.75,0.25,0.25,,0.25,,0.75,,1.0,0.0,0.75,,0.75,0.0,,,1.0,,,0.0,0.25,,,,0.0,0.25,,0.0,,0.25,0.25,1.0,,,0.0,,,1.0,,,,1.0,0.75,,,,,0.75,0.83,0.67,,0.0,1.0,,1.0,0.75,,0.5,,,0.0,,
1521,,,0.17,0.25,,0.0,,1.0,,0.75,,0.0,0.0,,0.75,0.25,0.0,,,0.0,,0.75,0.0,,0.25,0.0,0.0,,0.75,,,0.0,,1.0,0.0,1.0,0.0,,,,,,,,0.75,,,,,,,0.25,0.25,,,,0.0,,1.0,0.75,1.0,0.83,,0.0,,0.0,,,0.75,0.5,,0.25,0.5,0.5,
1522,0.67,,,0.75,,,,0.75,0.25,0.25,,0.25,,,0.25,0.25,0.75,,,0.75,0.75,0.75,,,,0.75,0.75,,,,0.0,1.0,0.75,,,,0.0,1.0,,,,,0.25,0.25,0.0,,1.0,,0.25,1.0,,,0.25,0.25,0.25,0.0,,,,1.0,,,,0.0,1.0,,0.0,,,0.75,0.75,,,0.5,0.5
1523,,,,1.0,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.25,,0.0,,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,0.0,,,0.0,1.0,0.0,,1.0,,,,,0.0,,,,,,1.0,,,1.0,0.0,,0.0,,,1.0,,,,1.0,0.0,0.0,1.0,,1.0,,,,1.0,
1526,,,,0.0,0.0,,0.33,,,,0.75,0.25,0.0,,0.0,0.0,,,0.0,,1.0,0.25,,,0.0,,0.25,0.25,0.0,0.0,0.25,,0.25,,,1.0,0.25,,0.25,,0.25,,0.25,1.0,,,0.75,,,1.0,,,,,,0.0,0.25,,1.0,1.0,,,0.67,,,0.25,0.75,0.5,1.0,,,0.5,,0.75,
1527,0.5,,,,,0.0,1.0,0.0,0.0,0.75,0.0,,,1.0,,0.0,0.0,1.0,,,1.0,1.0,0.0,,0.0,,,,,,,0.0,,1.0,0.0,1.0,,,,,0.0,0.75,,,1.0,,,0.0,,1.0,,,,,,0.0,,,0.0,,0.83,0.83,0.83,,,1.0,0.0,0.5,0.25,0.5,0.75,0.5,0.5,,
1528,,,0.0,,,,0.17,,0.75,0.0,0.75,,0.0,1.0,1.0,,0.0,,,0.0,0.0,,,,0.25,0.75,1.0,0.75,,,0.25,0.0,,,,1.0,0.0,0.75,,0.0,,,0.0,0.75,,1.0,,0.0,,0.75,,,,,1.0,0.0,0.0,,,,,0.5,,,1.0,,,0.5,0.5,,0.5,0.5,0.5,0.5,
1529,0.17,0.33,,,,0.0,0.83,,0.75,,,0.0,,0.0,,0.25,0.0,,1.0,,0.75,0.75,,,0.25,0.0,0.0,,0.75,1.0,,0.0,0.25,,0.0,,,,1.0,1.0,,,1.0,,,,,1.0,0.0,0.25,,0.75,1.0,1.0,,0.0,,0.0,,1.0,1.0,,0.33,,,,,,,,,0.5,0.5,,0.25
1530,0.17,,0.0,1.0,,,1.0,0.0,1.0,,,0.0,,,,,,1.0,1.0,,,,,0.0,1.0,,,1.0,1.0,,1.0,0.0,0.0,,,1.0,1.0,0.0,,,0.0,,0.0,,,,,,0.0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,0.75,0.0,0.5,1.0,1.0,0.25,1.0,0.0
1531,,,0.33,0.0,0.0,1.0,0.67,,,0.0,0.0,,,0.0,0.0,1.0,0.75,,,0.0,,1.0,0.0,1.0,,1.0,,,0.0,0.75,1.0,0.75,0.25,0.0,,,,1.0,,,1.0,,,0.0,0.0,,1.0,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,1.0,1.0,0.75,,1.0,0.0,
1532,,0.33,0.17,1.0,,,,0.0,0.25,1.0,0.0,,,0.0,,,,1.0,,,1.0,,,0.0,0.75,,,1.0,0.0,1.0,0.75,,,0.75,,1.0,,,,0.75,,0.25,1.0,,1.0,1.0,0.0,0.75,0.0,,,1.0,1.0,1.0,,,,,,0.75,0.33,,,,,,,1.0,,0.5,0.75,0.75,,0.75,0.5
1533,1.0,0.5,0.5,0.25,,,0.33,0.25,0.75,,0.25,0.75,,0.75,,,,0.75,0.25,,,0.75,,0.25,0.0,,0.0,1.0,,,0.25,,,0.75,,,0.0,,0.75,0.0,,0.25,1.0,0.25,,1.0,,0.0,,,0.75,,1.0,1.0,,,,1.0,1.0,,,,,0.0,,0.75,,,,0.5,,0.5,,,0.5
